topic,title,content,url
Thời sự,8 ôtô tông liên hoàn trên cầu vượt,"8 ôtô húc đuôi nhau trên cầu vượt An Sương, huyện Hóc Môn, khiến một tài xế bị kẹt trong cabin, tuyến quốc lộ 1 bị ùn tắc nhiều giờ tối 2/12.",https://vnexpress.net/8-oto-tong-lien-hoan-tren-cau-vuot-4200603.html
Thời sự,Xem xét sa thải tiếp viên hàng không vi phạm quy định cách ly,"Ngày 2/12, Vietnam Airlines đình chỉ công việc với nam tiếp viên hàng không là ""bệnh nhân 1342"" để xem xét kỷ luật với hình thức sa thải.",https://vnexpress.net/xem-xet-sa-thai-tiep-vien-hang-khong-vi-pham-quy-dinh-cach-ly-4200607.html
Thời sự,Sửa kết quả xét nghiệm Covid-19 thành dương tính,"Nữ điều dưỡng Trung tâm Y tế quận Liên Chiểu chụp giấy xét nghiệm của đồng nghiệp, sửa kết quả để ""trêu đùa"".",https://vnexpress.net/sua-ket-qua-xet-nghiem-covid-19-thanh-duong-tinh-4200599.html
Thời sự,Không giãn cách xã hội phạm vi rộng,"Thủ tướng yêu cầu nếu xảy ra lây nhiễm Covid-19 trong cộng đồng, các địa phương giãn cách xã hội với khu vực có nguy cơ cao, được khoanh vùng hợp lý.",https://vnexpress.net/khong-gian-cach-xa-hoi-pham-vi-rong-4200594.html
Thời sự,Những người được ưu tiên về nước bằng chuyến bay giải cứu,"Người cao tuổi, ốm yếu, trẻ em, hết hạn lao động và học tập... sẽ được ưu tiên về nước trên các chuyến bay giải cứu.",https://vnexpress.net/nhung-nguoi-duoc-uu-tien-ve-nuoc-bang-chuyen-bay-giai-cuu-4200573.html
Thời sự,Tài xế ôtô kéo lê xe máy 500 m bị phạt,"Bà Nguyễn Thị Thu Trang, 40 tuổi, bị phạt 46 triệu đồng vì lái ôtô trong tình trạng đã uống rượu, tông sản phụ trên đường rồi kéo lê xe máy 500 m.",https://vnexpress.net/tai-xe-oto-keo-le-xe-may-500-m-bi-phat-4200575.html
Thời sự,Bộ Công an: Chưa bắt được cựu thứ trưởng Hồ Thị Kim Thoa,"Người phát ngôn Bộ Công an nói ""chưa có thông tin của cơ quan có thẩm quyền"" liên quan việc bắt cựu thứ trưởng Công Thương Hồ Thị Kim Thoa tại nước ngoài.",https://vnexpress.net/bo-cong-an-chua-bat-duoc-cuu-thu-truong-ho-thi-kim-thoa-4200572.html
Thời sự,Trưởng đoàn tiếp viên Vietnam Airlines bị đình chỉ công tác,"Vietnam Airlines đình chỉ 15 ngày với ông Phan Ngọc Linh, Trưởng đoàn tiếp viên, để kiểm điểm, làm rõ trách nhiệm trong việc để lây nhiễm Covid-19 ra cộng đồng.",https://vnexpress.net/truong-doan-tiep-vien-vietnam-airlines-bi-dinh-chi-cong-tac-4200482.html
Thời sự,"Nổ xe bồn, 3 người bị thương","Chiếc xe bồn rỗng đang đậu sửa chữa ở TP Pleiku bất ngờ phát nổ, hất văng 3 thợ trong garage hàng chục mét, chiều 2/12.",https://vnexpress.net/no-xe-bon-3-nguoi-bi-thuong-4200551.html
Thời sự,Bà Hồ Thị Kim Thoa bị khai trừ Đảng,Nguyên thứ trưởng Công Thương Hồ Thị Kim Thoa bị Ban Bí thư khai trừ Đảng vì các vi phạm trong giai đoạn 2010-2017.,https://vnexpress.net/ba-ho-thi-kim-thoa-bi-khai-tru-dang-4200541.html
Thời sự,Chủ tịch Hà Nội: 'Tôi chịu trách nhiệm nếu thành phố 'toang' vì Covid-19',"Nhấn mạnh vai trò người đứng đầu trong phòng, chống Covid 19, ông Chu Ngọc Anh nói ""nếu Hà Nội mà bung, mà toang thì tôi chịu trách nhiệm"".",https://vnexpress.net/chu-tich-ha-noi-toi-chiu-trach-nhiem-neu-thanh-pho-toang-vi-covid-19-4200411.html
Thời sự,Không khí lạnh tràn về,"Đêm nay, không khí lạnh tràn đến vùng núi, ngày mai đến các nơi khác của Bắc Bộ và Trung Bộ. Nhiệt độ Hà Nội thấp nhất xuống 11, núi cao dưới 3 độ C.",https://vnexpress.net/khong-khi-lanh-tran-ve-4200538.html
Thời sự,494 tỷ đồng mở rộng sân đỗ máy bay ở cảng hàng không Phú Bài,"Dự án mở rộng sân đỗ máy bay ở cảng hàng không Phú Bài được khởi công, nâng từ 8 vị trí đỗ hiện nay lên 13, ngày 2/12.",https://vnexpress.net/494-ty-dong-mo-rong-san-do-may-bay-o-cang-hang-khong-phu-bai-4200455.html
Thời sự,Bò tót sinh con,Bò cái F2 trong đàn bò tót lai 11 con của Vườn quốc gia Phước Bình (huyện Bác Ái) vừa sinh con - thế hệ F3 đầu tiên.,https://vnexpress.net/bo-tot-sinh-con-4200320.html
Thời sự,Hơn 60 nhân viên Vietnam Airlines chuyển cơ sở cách ly,"TP HCM tạm đóng cửa khu cách ly tập trung gồm 2 cơ sở của Vietnam Airlines ở đường Hồng Hà (quận Tân Bình), các nhân viên của hãng được chuyển đi nơi khác.",https://vnexpress.net/hon-60-nhan-vien-vietnam-airlines-chuyen-co-so-cach-ly-4200238.html
Thời sự,Đề xuất xây dựng hai hầm chui qua đường vành đai 3,Lãnh đạo thành phố giao các đơn vị liên quan nghiên cứu phương án làm hầm chui tại nút giao Hoàng Quốc Việt và nút giao Cổ Nhuế.,https://vnexpress.net/de-xuat-xay-dung-hai-ham-chui-qua-duong-vanh-dai-3-4200313.html
Thời sự,Đường sắt thông tuyến sau 17 giờ gián đoạn,"Các tàu Bắc - Nam có thể chạy qua Khánh Hòa với tốc độ 10-15 km/h sau khi nước rút, nhiều đoạn đường ray bị trôi đá và tà vẹt được khắc phục.",https://vnexpress.net/duong-sat-thong-tuyen-sau-17-gio-gian-doan-4200205.html
Thời sự,Nước lũ rút chậm ở Quảng Nam,"Sau ba ngày hứng chịu đợt mưa lớn gây ngập lụt cục bộ, hôm nay ở Quảng Nam mưa giảm nhưng lũ rút chậm, nhiều xã miền núi vẫn bị chia cắt.",https://vnexpress.net/nuoc-lu-rut-cham-o-quang-nam-4200161.html
Thời sự,'Bệnh nhân 1342' đi học trong thời gian cách ly,"""Bệnh nhân 1342"" khai báo trong thời gian tự cách ly tại nhà đã ra ngoài ăn trưa và đi học ở Đại học Công nghệ TP HCM (Hutech), quận Bình Thạnh, TP HCM",https://vnexpress.net/benh-nhan-1342-di-hoc-trong-thoi-gian-cach-ly-4200199.html
Thời sự,Dừng kế hoạch 33 chuyến bay đưa người Việt về nước,"Kế hoạch tổ chức 33 chuyến bay mỗi tuần đưa công dân về nước tạm dừng sau khi lãnh đạo Chính phủ ra chỉ đạo mới liên quan đến phòng, chống Covid-19.",https://vnexpress.net/dung-ke-hoach-33-chuyen-bay-dua-nguoi-viet-ve-nuoc-4200120.html
Thời sự,Hải Phòng dự kiến lập thành phố Thủy Nguyên,Ban Thường vụ Thành ủy Hải Phòng vừa thông qua đề án lập thành phố Thủy Nguyên từ huyện Thủy Nguyên.,https://vnexpress.net/hai-phong-du-kien-lap-thanh-pho-thuy-nguyen-4200085.html
Thời sự,'Vietnam Airlines lỏng lẻo trong quản lý cách ly tập trung',"Giám đốc Sở Y tế TP HCM Nguyễn Tấn Bỉnh nói Vietnam Airlines lỏng lẻo trong quản lý cách ly tập trung khi để người cách ly gặp gỡ nhau, đi từ khu này sang khu khác.",https://vnexpress.net/vietnam-airlines-long-leo-trong-quan-ly-cach-ly-tap-trung-4200016.html
Thời sự,Quy hoạch cao tốc ở đồng bằng sông Cửu Long 5 năm tới,"Dự kiến khu vực đồng bằng sông Cửu Long sẽ có trên 300 km đường cao tốc 5 năm tới, trong đó dự án tổng vốn lớn nhất là Cần Thơ - Cà Mau với 47.000 tỷ đồng.",https://vnexpress.net/quy-hoach-cao-toc-o-dong-bang-song-cuu-long-5-nam-toi-4199890.html
Thời sự,2.300 đại biểu dự Đại hội Thi đua yêu nước toàn quốc,Trong 2.300 đại biểu dự Đại hội Thi đua yêu nước toàn quốc lần thứ X có một học sinh lớp 4 là đại biểu nhỏ tuổi nhất.,https://vnexpress.net/2-300-dai-bieu-du-dai-hoi-thi-dua-yeu-nuoc-toan-quoc-4200288.html
Thời sự,Thi thể du khách còn lại bị lũ cuốn được tìm thấy,"Nữ du khách còn lại bị lũ cuốn tại huyện Lạc Dương được phát hiện kẹt dưới gầm cầu treo, bị cây bụi và cỏ quấn chặt.",https://vnexpress.net/thi-the-du-khach-con-lai-bi-lu-cuon-duoc-tim-thay-4200234.html
Thời sự,Quan hệ hữu nghị đặc biệt Việt Nam - Lào qua ảnh,"Hơn 100 bức ảnh về mối quan hệ hữu nghị đặc biệt Việt - Lào được trưng bày tại Bảo tàng Hồ Chí Minh, từ ngày 1/12.",https://vnexpress.net/quan-he-huu-nghi-dac-biet-viet-nam-lao-qua-anh-4199795.html
Thời sự,Nghiên cứu chính quyền đô thị ở TP Hải Phòng,"Mô hình chính quyền đô thị ở TP Hải Phòng đang được nghiên cứu để góp phần đưa địa phương này trở thành đô thị ""có tên tuổi ở Đông Nam Á"".",https://vnexpress.net/nghien-cuu-chinh-quyen-do-thi-o-tp-hai-phong-4195144.html
Thời sự,Kháng chiến Nam Bộ làm thất bại kế hoạch của Pháp,"Cuộc chiến của quân dân Nam bộ 75 năm trước được đánh giá là làm thất bại chiến lược ""đánh nhanh, thắng nhanh"" của người Pháp khi xâm lược Việt Nam lần hai.",https://vnexpress.net/khang-chien-nam-bo-lam-that-bai-ke-hoach-cua-phap-4195088.html
Thời sự,5 giải pháp giảm ùn tắc trong sân bay Tân Sơn Nhất,"Cấm ôtô dừng quá 3 phút, phạt nguội qua camera, nhà giữ xe 5 tầng, bãi đậu taxi, phân làn... là các giải pháp nhằm giảm ùn tắc trong sân bay Tân Sơn Nhất.",https://vnexpress.net/5-giai-phap-giam-un-tac-trong-san-bay-tan-son-nhat-4194541.html
Thời sự,9 nữ Bí thư Tỉnh ủy nhiệm kỳ 2020-2025,"Nhiệm kỳ 2020-2025, cả nước có 9 nữ Bí thư Tỉnh ủy gồm Hà Nam, Vĩnh Phúc, Lạng Sơn, Thái Nguyên, An Giang, Bắc Ninh, Ninh Bình, Quảng Ngãi, Lai Châu.",https://vnexpress.net/9-nu-bi-thu-tinh-uy-nhiem-ky-2020-2025-4194852.html
Thời sự,6.500 tấn rác thải sinh hoạt ở Hà Nội mỗi ngày,"Hiện 89% rác thải sinh hoạt của cư dân Hà Nội được xử lý theo phương pháp chôn lấp, trong đó riêng bãi rác Nam Sơn tiếp nhận khoảng 5.000 tấn mỗi ngày.",https://vnexpress.net/6-500-tan-rac-thai-sinh-hoat-o-ha-noi-moi-ngay-4194888.html
Thời sự,Hà Nội sẽ lựa chọn lại nhà thầu thu gom rác,"Sau hơn 3 năm đấu thầu tập trung, Hà Nội sẽ giao lại cho quận, huyện tự lựa chọn nhà thầu thu gom rác sinh hoạt.",https://vnexpress.net/ha-noi-se-lua-chon-lai-nha-thau-thu-gom-rac-4194900.html
Thời sự,Tiến độ 6 dự án trọng điểm Khu đô thị mới Thủ Thiêm,"Các dự án ở Khu đô thị mới Thủ Thiêm như 4 tuyến đường chính, cầu Thủ Thiêm 2, hạ tầng khu dân cư phía Bắc… đang vướng mặt bằng, phải dừng thi công.",https://vnexpress.net/tien-do-6-du-an-trong-diem-khu-do-thi-moi-thu-thiem-4194162.html
Thời sự,Những năm đầu xóa mù chữ ở miền Nam,"Hơn ba năm triển khai các lớp bình dân học vụ, cuối năm 1950, gần 2 triệu người Nam Bộ được xóa mù chữ, biết làm phép tính, có kiến thức bảo vệ sức khỏe.",https://vnexpress.net/nhung-nam-dau-xoa-mu-chu-o-mien-nam-4194873.html
Thời sự,Tắc đường sắt vì tàu hàng trật bánh,"Tàu hàng HH8 chạy từ Nam ra Bắc, đến khu vực Phủ Lý đã bị trật bánh hai toa, sáng 21/11.",https://vnexpress.net/tac-duong-sat-vi-tau-hang-trat-banh-4194950.html
Thời sự,Vườn quốc gia Vũ Quang được công nhận là vườn di sản ASEAN,"Trung tâm đa dạng sinh học ASEAN công nhận vườn quốc gia Vũ Quang là Vườn di sản ASEAN, ngày 21/11.",https://vnexpress.net/vuon-quoc-gia-vu-quang-duoc-cong-nhan-la-vuon-di-san-asean-4195201.html
Thời sự,Hà Nội lấy ý kiến người dân về cột mốc Km0,"Bốn tháng sau khi kết thúc cuộc thi thiết kế cột mốc Km0, quận Hoàn Kiếm tổ chức trưng bày và lấy ý kiến nhân nhân về các phương án đoạt giải.",https://vnexpress.net/ha-noi-lay-y-kien-nguoi-dan-ve-cot-moc-km0-4194766.html
Thời sự,Quảng Bình có tân Chủ tịch tỉnh,"Ông Trần Thắng, 54 tuổi, Phó bí thư Thường trực Tỉnh ủy Quảng Bình, được bầu làm Chủ tịch UBND tỉnh.",https://vnexpress.net/quang-binh-co-tan-chu-tich-tinh-4194821.html
Thời sự,Hơn 100 hộ dân phải trả lại tiền hỗ trợ Covid-19,"115 hộ dân xã Phượng Dực (huyện Phú Xuyên) không đạt tiêu chí nghèo, cận nghèo nên phải trả lại 280 triệu đồng hỗ trợ Covid-19.",https://vnexpress.net/hon-100-ho-dan-phai-tra-lai-tien-ho-tro-covid-19-4194635.html
Thời sự,Băng rừng trốn cách ly,"Nguyễn Hải Ánh, 41 tuổi và Vi Thị Hạnh, 28 tuổi, đi bộ gần 3 km đường rừng từ Lào vào huyện Hương Sơn để trốn cách ly y tế.",https://vnexpress.net/bang-rung-tron-cach-ly-4194689.html
Thời sự,'Thủ phủ' cao su Quảng Nam tan hoang sau bão,"Hơn 1.700 ha cây cao su của doanh nghiệp và người dân bị bão Molave quật gãy, bật gốc.",https://vnexpress.net/thu-phu-cao-su-quang-nam-tan-hoang-sau-bao-4194535.html
Thời sự,Nơm nớp lo núi lở,"Một tháng qua, gia đình anh Hồ Văn Xuân dắt díu nhau đi ở nhờ vì lo sợ sạt lở ngọn đồi Voi Mẹp sau lưng nhà.",https://vnexpress.net/nom-nop-lo-nui-lo-4194658.html
Thời sự,"Cháy chung cư ở Hà Nội, cả trăm người tháo chạy","Khói lửa bốc lên từ căn hộ tại toà nhà S1 tổ hợp chung cư Goldmark city 136, Hồ Tùng Mậu (Hà Nội) giữa trưa, khiến nhiều cư dân tháo chạy.",https://vnexpress.net/chay-chung-cu-o-ha-noi-ca-tram-nguoi-thao-chay-4194676.html
Thời sự,Ôtô giường nằm nhồi nhét 92 hành khách,"Chỉ có 44 giường nằm nhưng ôtô khách đã nhồi nhét tới 92 người chạy từ phía Bắc vào Tây Nguyên, bị cảnh sát tỉnh Kon Tum tạm giữ.",https://vnexpress.net/oto-giuong-nam-nhoi-nhet-92-hanh-khach-4194574.html
Thời sự,Tài xế xe ben tông ôtô CSGT rồi bỏ chạy,"Không chịu dừng xe theo hiệu lệnh, tài xế lái xe ben tông mạnh vào đuôi ôtô CSGT Đồng Nai rồi tháo chạy về hướng TP HCM.",https://vnexpress.net/tai-xe-xe-ben-tong-oto-csgt-roi-bo-chay-4194591.html
Thời sự,Các tướng lĩnh Quân đội được bổ nhiệm trong năm 2020,"Trong năm 2020, nhiều tướng lĩnh Quân đội được bổ nhiệm vào các cương vị quan trọng như Thứ trưởng Quốc phòng, Phó tổng tham mưu trưởng QĐND Việt Nam.",https://vnexpress.net/cac-tuong-linh-quan-doi-duoc-bo-nhiem-trong-nam-2020-4194273.html
Thời sự,7 km quốc lộ thành 'nút cổ chai' vì dự án đình trệ,"Dự án nâng cấp 7 km quốc lộ 91 gần 1.400 tỷ đồng được phê duyệt năm 2008, song gần như bất động; tuyến đường đang xuống cấp, ùn tắc nghiêm trọng.",https://vnexpress.net/7-km-quoc-lo-thanh-nut-co-chai-vi-du-an-dinh-tre-4194233.html
Thời sự,Chiến sĩ 'diệt giặc dốt' được nhận bằng khen của UNESCO,"Sau hơn 60 năm cống hiến cho giáo dục, ông Vương Kiêm Toàn, nguyên Tổng giám đốc Nha bình dân học vụ, được UNESCO trao bằng khen danh dự năm 1983.",https://vnexpress.net/chien-si-diet-giac-dot-duoc-nhan-bang-khen-cua-unesco-4192350.html
Thời sự,Dậy sớm thức khuya thu hoạch cúc họa mi,"Cúc họa mi đang vào mùa, nông dân phường Tây Tựu dậy sớm hoặc thức khuya cắt hoa bán với giá 50.000 đồng một bó 5-7 cành.",https://vnexpress.net/day-som-thuc-khuya-thu-hoach-cuc-hoa-mi-4194351.html
Thời sự,Gần 13 nghìn tỷ đồng bảo hiểm hỗ trợ người thất nghiệp,Bảo hiểm xã hội Việt Nam đã giải quyết chế độ bảo hiểm thất nghiệp cho 881.895 người chi trả 12.988 tỷ đồng tính đến hết ngày 31/10.,https://vnexpress.net/gan-13-nghin-ty-dong-bao-hiem-ho-tro-nguoi-that-nghiep-4193952.html
Thời sự,Ôtô tông 10 xe máy ở Sài Gòn,"Ôtô Innova 7 chỗ chạy trên quốc lộ 1K, hướng từ Đồng Nai về TP HCM, khi đến quận Thủ Đức đã đâm hàng loạt xe máy khiến nhiều người bị thương, tối 19/11.",https://vnexpress.net/oto-tong-10-xe-may-o-sai-gon-4194376.html
Thời sự,Tổng bí thư: 'Hiện tượng tranh thủ phiếu bầu cơ bản được khắc phục',"Hiện tượng vận động, tranh thủ phiếu bầu đã cơ bản được khắc phục, lợi ích nhóm giảm, Tổng bí thư Nguyễn Phú Trọng đánh giá kết quả đại hội Đảng bộ các cấp.",https://vnexpress.net/tong-bi-thu-hien-tuong-tranh-thu-phieu-bau-co-ban-duoc-khac-phuc-4194079.html
Thời sự,79 tỷ đồng xây bến xe buýt Củ Chi,"Bến xe buýt Củ Chi có vốn đầu tư gần 79 tỷ đồng nhằm phát triển, nâng cao chất lượng dịch vụ xe buýt, giải quyết ùn tắc ở cửa ngõ Tây Bắc TP HCM.",https://vnexpress.net/79-ty-dong-xay-ben-xe-buyt-cu-chi-4194309.html
Thời sự,Bắt trăn gấm nặng 35 kg khi thăm đồng,"Ông Phạm Văn Tình đi thăm đồng ở huyện Đức Thọ, phát hiện con trăn gấm dài gần 3 m, nặng 35 kg, đang bò giữa ruộng nên bắt về.",https://vnexpress.net/bat-tran-gam-nang-35-kg-khi-tham-dong-4194304.html
